"Rel","Name","Length","Modified","Attributes"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Diversidade LGBT.pdf","Diversidade LGBT.pdf","32148364","2020-10-24","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Relatório 6 - Abhner Youssif Mota Arabi.pdf","Relatório 6 - Abhner Youssif Mota Arabi.pdf","74337","2020-10-28","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Rep Kit Gay (1).pdf","Rep Kit Gay (1).pdf","49956","2020-10-25","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Rep Kit Gay (2).pdf","Rep Kit Gay (2).pdf","52251","2020-10-25","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Revista de estudos eleitorais v.14.pdf","Revista de estudos eleitorais v.14.pdf","1808062","2020-09-01","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Semana 11 - Velocidade e Estado - sobre rapidez social e ritmo institucional.pptx","Semana 11 - Velocidade e Estado - sobre rapidez social e ritmo institucional.pptx","747199","2020-10-24","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Sites.txt","Sites.txt","231","2020-10-22","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Negros (Google Schoolar)\AGUIAR, Natália Nunes - Voto Facultativo no Brasil - apoio a cotas raciais e eleitores involuntários.pdf","AGUIAR, Natália Nunes - Voto Facultativo no Brasil - apoio a cotas raciais e eleitores involuntários.pdf","981104","2020-10-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Negros (Google Schoolar)\CAMPOS, Luiz Augusto - Socialismo Moreno, Conservadorismo Pálido - Cor e recrutamento partidário em SP e RJ nas Eleições 2012.pdf","CAMPOS, Luiz Augusto - Socialismo Moreno, Conservadorismo Pálido - Cor e recrutamento partidário em SP e RJ nas Eleições 2012.pdf","880528","2020-10-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Negros (Google Schoolar)\CAMPOS, Luiz Augusto; MACHADO, Carlos -  A cor dos eleitos - determinantes da sub-representação política dos não brancos no Brasil.pdf","CAMPOS, Luiz Augusto; MACHADO, Carlos -  A cor dos eleitos - determinantes da sub-representação política dos não brancos no Brasil.pdf","1632942","2020-10-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Negros (Google Schoolar)\DANTES, Eric Gil; ROEDER, Karolina Mattos - Partido, gênero e cor - a seleção de candidatos no PSTU nas Eleições 2014.pdf","DANTES, Eric Gil; ROEDER, Karolina Mattos - Partido, gênero e cor - a seleção de candidatos no PSTU nas Eleições 2014.pdf","201149","2020-10-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Negros (Google Schoolar)\MENEGUELLO, Rachel et al - Mulheres e negros na política - estudo exploratório sobre o desempenho eleitoral.pdf","MENEGUELLO, Rachel et al - Mulheres e negros na política - estudo exploratório sobre o desempenho eleitoral.pdf","1563319","2020-10-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Negros (Google Schoolar)\MUNANGA, Kabengele - Políticas de ação afirmativa em benefício da população negra.pdf","MUNANGA, Kabengele - Políticas de ação afirmativa em benefício da população negra.pdf","81719","2020-10-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Eleitoral - Seminário Ações Afirmativas - Jéssica Guedes.pdf","Eleitoral - Seminário Ações Afirmativas - Jéssica Guedes.pdf","113275","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Fichamento_Painel Ações Afirmativas_Eduarda Chacon.pdf","Fichamento_Painel Ações Afirmativas_Eduarda Chacon.pdf","102549","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Memorando Eleitral - aÃ§Ãµes afirmativas.pdf","Memorando Eleitral - aÃ§Ãµes afirmativas.pdf","74525","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Relatório - Painéis - Ações Afirmativas - TSE - Eleitoral - Guilherme Ramos de Morais - 20_0033077.pdf","Relatório - Painéis - Ações Afirmativas - TSE - Eleitoral - Guilherme Ramos de Morais - 20_0033077.pdf","111651","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Relatório 6 - Ações afirmativas em matéria eleitoral (Conferência EJE_TSE) - Sarah Roriz de Freitas.pdf","Relatório 6 - Ações afirmativas em matéria eleitoral (Conferência EJE_TSE) - Sarah Roriz de Freitas.pdf","94812","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Relatório 7 - Seminário TSE Ações AfirmativasD.pdf","Relatório 7 - Seminário TSE Ações AfirmativasD.pdf","66719","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Relatório Amanda Visoto - Painéis Ações Afirmativas.pdf","Relatório Amanda Visoto - Painéis Ações Afirmativas.pdf","112592","2020-11-16","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Relatório dos PAINEIS DE AÇÕES AFIRMATIVAS Maria Eduarda.pdf","Relatório dos PAINEIS DE AÇÕES AFIRMATIVAS Maria Eduarda.pdf","91575","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Relatório Palestras - ações afirmativas na JE.docx","Relatório Palestras - ações afirmativas na JE.docx","20244","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Relatório Palestras - ações afirmativas na JE.pdf","Relatório Palestras - ações afirmativas na JE.pdf","110656","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(8) Palestra de 10.11.2020\Seminário 7 - Francisco Simões - Ações afirmativas em matéria eleitoral - EJE-TSE.pdf","Seminário 7 - Francisco Simões - Ações afirmativas em matéria eleitoral - EJE-TSE.pdf","85366","2020-11-16","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(9) Aula de 17.11.2020\Acórdão REspe 287-84 Min. HN abuso poder autoridade cacique.pdf","Acórdão REspe 287-84 Min. HN abuso poder autoridade cacique.pdf","11709617","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(9) Aula de 17.11.2020\Acórdão REspe 82-85 Min Fachin poder religioso.pdf","Acórdão REspe 82-85 Min Fachin poder religioso.pdf","616647","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(9) Aula de 17.11.2020\Relatório 8 - Abhner Youssif Mota Arabi.pdf","Relatório 8 - Abhner Youssif Mota Arabi.pdf","103100","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(9) Aula de 17.11.2020\Relatório aula de 17.11.2020 - Maurício.pdf","Relatório aula de 17.11.2020 - Maurício.pdf","143078","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(9) Aula de 17.11.2020\Relatório aula de 17.11.2020.docx","Relatório aula de 17.11.2020.docx","20260","2020-11-24","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(9) Aula de 17.11.2020\RO 2653-08 Min. HN abuso poder religioso.pdf","RO 2653-08 Min. HN abuso poder religioso.pdf","6744746","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(9) Aula de 17.11.2020\Seminário 8 - Francisco Simões - Abuso de poder religioso.pdf","Seminário 8 - Francisco Simões - Abuso de poder religioso.pdf","92662","2020-11-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\Artigo Final\Artigo Final - MAURÍCIO AUGUSTO CHIARAMONTE VIEIRA.pdf","Artigo Final - MAURÍCIO AUGUSTO CHIARAMONTE VIEIRA.pdf","163158","2020-12-04","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\Artigo Final\Artigo Final.docx","Artigo Final.docx","57699","2020-12-04","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\Artigo Final\Aula de graduação - Os partidos políticos.docx","Aula de graduação - Os partidos políticos.docx","13449","2020-09-16","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\Artigo Final\Palestra Eneida Desireé - Aliança Nacional LGBTQI+.docx","Palestra Eneida Desireé - Aliança Nacional LGBTQI+.docx","18670","2020-10-25","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\Artigo Final\Resumo Cta 0604054-58 - Trangêneros.docx","Resumo Cta 0604054-58 - Trangêneros.docx","14142","2020-10-26","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\Artigo Final\Resumos de artigos.docx","Resumos de artigos.docx","22283","2020-10-25","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\Artigo Final\Roteiro.docx","Roteiro.docx","20255","2020-10-26","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\ADI 9397.pdf","ADI 9397.pdf","5094308","2019-08-20","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\Artigo Final.docx","Artigo Final.docx","53931","2019-10-15","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\GODOI, Marciano Seabra de - Tributação e orçamento nos 25 anos da Constituição de 1988.pdf","GODOI, Marciano Seabra de - Tributação e orçamento nos 25 anos da Constituição de 1988.pdf","143321","2019-08-20","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\Modelo e regras de formatação para artigo.docx","Modelo e regras de formatação para artigo.docx","44300","2022-06-06","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\Plano de curso.pdf","Plano de curso.pdf","193918","2019-08-20","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\Sistema Constitucional Tributário história e partilha de competências.pptx","Sistema Constitucional Tributário história e partilha de competências.pptx","3867373","2019-08-26","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\Sistema Constitucional Tributário história e partilha de competências_v.2.pptx","Sistema Constitucional Tributário história e partilha de competências_v.2.pptx","4534926","2019-08-29","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\1043-3554-1-PB.pdf","1043-3554-1-PB.pdf","186190","2013-11-13","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\AgReg 608426-PR STF.pdf","AgReg 608426-PR STF.pdf","233583","2013-11-05","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Artigo chique .pdf","Artigo chique .pdf","232808","2013-11-12","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Artigo CONPEDI - ICMS - CALCULO POR DENTRO - Pedro D_Araujo Valcir Gassen.doc","Artigo CONPEDI - ICMS - CALCULO POR DENTRO - Pedro D_Araujo Valcir Gassen.doc","134144","2013-10-17","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Pensamento Crítico - Warat.pdf","Pensamento Crítico - Warat.pdf","145008","2016-04-03","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\PROPOSTA PEDAGÓGICA - Direito Tributário.pdf","PROPOSTA PEDAGÓGICA - Direito Tributário.pdf","250011","2013-08-15","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\REVISTA30242.pdf","REVISTA30242.pdf","827098","2013-12-11","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 1.1 segunda parte.doc","Tarefa 1.1 segunda parte.doc","28672","2013-08-04","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 1.1.doc","Tarefa 1.1.doc","36352","2013-08-04","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 1.2.rtf","Tarefa 1.2.rtf","72644","2013-08-20","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 2.2.rtf","Tarefa 2.2.rtf","102652","2013-10-03","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 3.1.doc","Tarefa 3.1.doc","43008","2013-09-29","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 3.2.rtf","Tarefa 3.2.rtf","108403","2013-10-18","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 4.2.rtf","Tarefa 4.2.rtf","165890","2013-11-14","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tributação sobre o consumo.pdf","Tributação sobre o consumo.pdf","174766","2013-10-16","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Warat - O Senso Comum...0001.pdf","Warat - O Senso Comum...0001.pdf","3776198","2016-03-24","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Interpretação das normas tributárias\3.pdf","3.pdf","397391","2013-08-04","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Interpretação das normas tributárias\Alves-Bustamante.-A-interpretação-literal-no-direito-tributário-art.-111-do-CTN1.pdf","Alves-Bustamante.-A-interpretação-literal-no-direito-tributário-art.-111-do-CTN1.pdf","470036","2013-08-04","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Interpretação das normas tributárias\Artigo Marco Aurlio Greco - Revista PGFN, ano 1, n. 1 (1).pdf","Artigo Marco Aurlio Greco - Revista PGFN, ano 1, n. 1 (1).pdf","595957","2016-03-24","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Interpretação das normas tributárias\Artigo Marcus Faro de Castro - REvista PGFN, ano 1, n. 2.pdf","Artigo Marcus Faro de Castro - REvista PGFN, ano 1, n. 2.pdf","262866","2013-08-04","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Interpretação das normas tributárias\cp086231.pdf","cp086231.pdf","829783","2016-03-24","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Interpretação das normas tributárias\Direito_SalibaLG_1.pdf","Direito_SalibaLG_1.pdf","1263175","2016-03-24","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 4.1\A prescrição intercorrente no direito tributário.pdf","A prescrição intercorrente no direito tributário.pdf","753877","2016-03-24","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 4.1\Artigo_HumbertoÁvila-EstruturalismoArgumentativo.pdf","Artigo_HumbertoÁvila-EstruturalismoArgumentativo.pdf","1693483","2016-03-24","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 4.1\cp009413.pdf","cp009413.pdf","1001945","2013-10-30","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 4.1\Interpretação_da_Lei_Tributária_Dialética.pdf","Interpretação_da_Lei_Tributária_Dialética.pdf","5588016","2016-03-24","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 4.1\Limites ao planejamento tributário - .pdf","Limites ao planejamento tributário - .pdf","141958","2013-10-30","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 4.1\Tarefa 4.1.doc","Tarefa 4.1.doc","34816","2013-10-30","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Artigo (1).docx","Artigo (1).docx","57198","2016-08-19","4199968"
"OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Artigo (2).docx","Artigo (2).docx","77176","2016-08-19","4199968"
