page_id,numeroUnico,status,old_len,new_len,error
32872195-5c64-8193-9a1c-f76c6b0db245,0600071-97.2018.6.15.0000,ok,0,110,
32872195-5c64-8193-aa79-e240f82d7a30,0600006-56.2023.6.14.0000,ok,0,156,
32872195-5c64-8193-abad-fe0435b8c11e,0600339-77.2024.6.20.0041,ok,0,168,
32872195-5c64-8193-ac07-eb3873c85c40,0601694-46.2024.6.13.0000,ok,0,240,
32872195-5c64-8193-af5e-fa5d755baa6e,0600342-32.2024.6.20.0041,ok,0,168,
32872195-5c64-8194-a5ff-ebac023d2d00,0600294-78.2024.6.16.0043,ok,0,228,
32872195-5c64-8194-ab09-f76e74a36a80,0600910-69.2024.6.13.0000,ok,0,142,
32872195-5c64-8194-b266-d7b80b947d9f,0600480-26.2024.6.01.0009,ok,54,88,
32872195-5c64-8194-be02-d126ccb1974f,0600363-14.2024.6.06.0068,ok,0,205,
32872195-5c64-8195-86d4-ea8ca6e38c8c,0601207-53.2022.6.02.0000,ok,0,593,
32872195-5c64-8195-91b6-f791e41f8ff6,0600327-60.2024.6.08.0053,ok,0,225,
32872195-5c64-8195-ac64-ec2cab1f381e,0600009-93.2026.6.00.0000,ok,0,24,
32872195-5c64-8195-b731-f65c7cb39f5d,0600181-35.2026.6.00.0000,ok,0,151,
32872195-5c64-8196-893a-f49a6a785183,0600362-87.2024.6.17.0079,ok,0,411,
32872195-5c64-8196-aa5d-cfd11279f865,0000262-19.2015.6.00.0000,ok,0,78,
32872195-5c64-8197-9c5a-e49a1e390db2,0600994-04.2022.6.00.0000,ok,40,301,
32872195-5c64-8198-9232-cd475897ec38,0600492-22.2024.6.16.0171,ok,0,588,
32872195-5c64-8198-b6c9-e5e314ea2b72,0600004-75.2025.6.26.0940,ok,0,167,
32872195-5c64-8199-8d37-f4699137e423,0600421-17.2024.6.09.0041,ok,0,107,
32872195-5c64-8199-960c-d9c84f38c455,0600243-59.2024.6.13.0202,ok,16,25,
32872195-5c64-8199-9b1b-cd4eeef9d68c,0601265-08.2025.6.00.0000,ok,0,87,
32872195-5c64-8199-9c30-f00d4b4364d4,0600253-70.2024.6.14.0010,ok,56,34,
32872195-5c64-8199-a415-d5f003d5701c,0600037-64.2021.6.16.0041,ok,0,187,
32872195-5c64-8199-b8a7-d8921ab3b6ef,0600429-34.2024.6.15.0006,ok,0,152,
32872195-5c64-819a-9e1d-cc264d222218,0601058-69.2018.6.03.0000,ok,0,70,
32872195-5c64-819b-8329-d96f9f3bfcf8,0600523-17.2024.6.14.0068,ok,0,311,
32872195-5c64-819b-9dab-fb4215d6c757,0600106-71.2024.6.08.0055,ok,0,123,
32872195-5c64-819c-87de-dbfcd4ccf108,0600128-45.2024.6.11.0056,ok,0,76,
32872195-5c64-819c-9658-d9d94bb68597,0600578-48.2024.6.26.0386,ok,0,93,
32872195-5c64-819c-ba97-cb415eaa3ac2,0600585-75.2024.6.20.0008,ok,0,182,
32872195-5c64-819d-80c3-f8f5476d5bb3,0600276-04.2024.6.06.0086,ok,0,192,
32872195-5c64-819d-a35d-ef245a93480a,0600053-98.2023.6.05.0123,ok,0,232,
32872195-5c64-819d-bfc7-e30c3e394132,0600492-20.2024.6.11.0055,ok,0,252,
32872195-5c64-819e-96ec-cda6c24b4094,0601455-67.2022.6.11.0000,ok,0,283,
32872195-5c64-819e-a388-e105a1c27e06,0600253-60.2024.6.17.0051,ok,0,218,
32872195-5c64-819f-8882-feab5677cf49,0600118-57.2024.6.10.0111,ok,0,226,
32872195-5c64-819f-9700-c13f65859941,0600417-77.2024.6.09.0041,ok,0,146,
32872195-5c64-819f-a989-d49c737e705d,0600281-68.2024.6.14.0000,ok,16,123,
32872195-5c64-81a0-9814-c34c8c9e2708,0600448-76.2024.6.20.0046,ok,162,162,
32872195-5c64-81a0-9ba9-f2381a47c726,0602269-36.2022.6.09.0000,ok,0,345,
32872195-5c64-81a0-b64b-d0199a1a178d,0600073-75.2021.6.02.0048,ok,0,116,
32872195-5c64-81a1-92a9-e7a07481cfc6,0600957-45.2020.6.00.0000,ok,0,29,
32872195-5c64-81a1-a5e6-d6f1adb9f0ab,0600850-22.2024.6.27.0028,ok,0,177,
32872195-5c64-81a1-a67b-e4c74356b16b,0600126-87.2024.6.05.0106,ok,0,238,
32872195-5c64-81a1-b52e-f9eb985d9348,0600042-65.2024.6.16.0014,ok,0,55,
32872195-5c64-81a1-b69e-c01620414d93,0600526-90.2024.6.10.0000,ok,0,230,
32872195-5c64-81a2-8bdb-d5fe422fc6c8,0000041-61.2016.6.26.0393,ok,0,270,
32872195-5c64-81a2-9906-d1b9b3083e11,0600012-92.2025.6.14.0000,ok,0,313,
32872195-5c64-81a2-aba3-dc08caa03b8b,0601078-97.2025.6.00.0000,ok,0,114,
32872195-5c64-81a2-b25d-deab6611e727,0600079-31.2024.6.27.0000,ok,0,380,
32872195-5c64-81a2-bae1-e4f666ea33a7,0600633-84.2024.6.14.0013,ok,0,167,
32872195-5c64-81a3-81a5-ca0f27605ff2,0602200-85.2022.6.06.0000,ok,64,41,
32872195-5c64-81a3-8968-d2d5c0b70175,0600023-62.2025.6.06.0027,ok,0,74,
32872195-5c64-81a3-8ad1-cd1b3fd05f9f,0600286-80.2024.6.00.0000,ok,68,162,
32872195-5c64-81a3-9c20-cc10e49d8cd0,0600294-62.2021.6.00.0000,ok,52,79,
32872195-5c64-81a3-affa-f3ba20270268,0600451-43.2024.6.08.0053,ok,0,333,
32872195-5c64-81a3-b041-fc1b5459f548,0600001-24.2025.6.13.0313,ok,0,326,
32872195-5c64-81a3-b249-eb7d24f7f05f,0600505-09.2024.6.03.0001,ok,59,37,
32872195-5c64-81a3-b76a-d767ed84d36a,0600144-38.2024.6.26.0296,ok,0,123,
32872195-5c64-81a3-bea4-ed4053a06cfe,0602772-57.2022.6.09.0000,ok,0,271,
32872195-5c64-81a4-8cf2-cea5325c7540,0000021-20.2015.6.08.0001,ok,108,223,
32872195-5c64-81a4-9a4c-fb7a95807d79,0600033-89.2025.6.24.0000,ok,15,61,
32872195-5c64-81a4-a18d-e73ccf30d457,0613144-46.2024.6.00.0000,ok,0,50,
32872195-5c64-81a4-a6c7-e2c62b03d25a,0600003-59.2025.6.09.0004,ok,0,196,
32872195-5c64-81a4-b114-fa3184ae31fc,0600302-11.2024.6.26.0000,ok,0,131,
32872195-5c64-81a4-b6ae-f40db949dd85,0600293-62.2024.6.04.0032,ok,56,168,
32872195-5c64-81a5-82e3-faf704508e8e,0600272-66.2022.6.18.0000,ok,0,137,
32872195-5c64-81a5-9380-d66c249a48c7,0600799-83.2024.6.14.0024,ok,0,157,
32872195-5c64-81a5-bb2e-f2f2a9091636,0600289-40.2021.6.00.0000,ok,63,137,
32872195-5c64-81a6-8615-c1f0905ffbb5,0600176-52.2024.6.26.0002,ok,0,211,
32872195-5c64-81a6-9d89-c4325460cbc1,0600142-14.2024.6.07.0000,ok,0,56,
32872195-5c64-81a6-ad56-e55ec06ba806,0600044-38.2025.6.09.0000,ok,21,31,
32872195-5c64-81a6-b7bd-d4af1b1fe019,0600264-58.2024.6.05.0040,ok,0,56,
32872195-5c64-81a6-ba0c-cde8ed806b85,0600041-55.2024.6.14.0008,ok,0,72,
32872195-5c64-81a7-b12d-eb719a5bf481,0600728-74.2020.6.25.0005,ok,0,168,
32872195-5c64-81a8-810f-e0a2f8ac5026,0600642-33.2024.6.06.0057,ok,0,184,
32872195-5c64-81a8-a623-cd06131022a4,0600046-07.2024.6.08.0053,ok,0,132,
32872195-5c64-81a9-8912-c481abd776f1,0607358-66.2022.6.26.0000,ok,0,49,
32872195-5c64-81a9-8c3f-d717dab3bb44,0600746-46.2020.6.13.0000,ok,123,632,
32872195-5c64-81a9-9330-fa562323495f,0601069-14.2020.6.00.0000,ok,84,239,
32872195-5c64-81a9-9c40-c9bb2fa2b852,0600363-82.2024.6.26.0027,ok,0,85,
32872195-5c64-81a9-a796-d66762f4b7d9,0000033-58.2018.6.03.0004,ok,0,177,
32872195-5c64-81a9-bf25-c11373e84956,0600953-08.2020.6.00.0000,ok,0,67,
32872195-5c64-81aa-81a0-f4e633d34c06,0600066-55.2024.6.16.0156,ok,0,132,
32872195-5c64-81aa-a2b8-dccf2808ca49,0600733-07.2020.6.17.0042,ok,122,122,
32872195-5c64-81aa-b168-d73b21856b12,0600294-86.2026.6.00.0000,ok,0,104,
32872195-5c64-81ab-86c0-cee35c81ff10,0601144-77.2025.6.00.0000,ok,0,94,
32872195-5c64-81ab-a34e-c079bab08c13,0600161-35.2021.6.21.0000,ok,12,79,
32872195-5c64-81ab-b98f-d7034761a35f,0600852-67.2024.6.13.0226,ok,0,282,
32872195-5c64-81ac-99e5-d0fdd23435c7,0600414-13.2018.6.00.0000,ok,0,36,
32872195-5c64-81ac-abcb-d7af2d6e8e47,0601656-34.2024.6.13.0000,ok,0,27,
32872195-5c64-81ac-b9d0-c2fe15a99273,0600229-76.2022.6.02.0000,ok,0,101,
32872195-5c64-81ad-8819-fcb8f9c8c732,0600351-47.2024.6.26.0228,ok,0,152,
32872195-5c64-81ad-8a1f-f7c461be7c68,0600090-32.2025.6.16.0000,ok,0,49,
32872195-5c64-81ad-8ddc-f35b5df645ed,0603473-93.2022.6.17.0000,ok,0,181,
32872195-5c64-81ad-8f35-fba8ad14da3c,0600154-93.2024.6.01.0000,ok,32,139,
32872195-5c64-81ad-93a5-dfe0a3a61757,0600282-53.2024.6.14.0000,ok,0,123,
32872195-5c64-81ae-a938-f6ef9cce99d0,0600356-10.2024.6.14.0000,ok,0,185,
32872195-5c64-81af-8d90-f90a95f9fef0,0600228-53.2019.6.00.0000,ok,21,0,
32872195-5c64-81af-95a2-edf91d3248d9,0600244-51.2024.6.11.0056,ok,0,76,
32872195-5c64-81af-9cbf-feec90187eb1,0600028-02.2026.6.00.0000,ok,0,87,
32872195-5c64-81af-9e4f-fb28eb4acca1,0600154-78.2024.6.09.0127,ok,0,103,
32872195-5c64-81af-a22c-e9c3dbbba959,0600747-43.2020.6.09.0032,ok,0,75,
32872195-5c64-81b0-94c9-c345a54f368b,0608532-13.2022.6.26.0000,ok,0,244,
32872195-5c64-81b0-99de-ce80677d3b74,0600458-13.2024.6.11.0001,ok,0,219,
32872195-5c64-81b0-bca3-e1810f885f71,0600090-32.2025.6.16.0000,ok,0,49,
32872195-5c64-81b1-901c-c35b6585a8bc,0600172-30.2024.6.10.0044,ok,0,233,
32872195-5c64-81b1-a0fd-e75b5d2b8cf2,0600296-92.2024.6.25.0012,ok,131,93,
32872195-5c64-81b2-99fa-e63baee2b92d,0600448-86.2020.6.19.0000,ok,0,332,
32872195-5c64-81b2-9ca9-db2a05cacd01,0600017-70.2026.6.00.0000,ok,0,81,
32872195-5c64-81b2-b3d9-f370bda7e0de,0601048-67.2022.6.00.0000,ok,0,147,
32872195-5c64-81b3-82f5-cfb330427434,0600388-92.2023.6.16.0000,ok,0,267,
32872195-5c64-81b3-bcc6-dd5a6524cdcd,0600558-75.2024.6.25.0001,ok,0,327,
32872195-5c64-81b3-bde9-f056a4e7c906,0600255-41.2024.6.05.0123,ok,0,193,
32872195-5c64-81b4-91fd-d8028e9007eb,0600132-56.2024.6.15.0061,ok,100,84,
32872195-5c64-81b4-b12f-fc7ed517b5b4,0601988-32.2022.6.00.0000,ok,0,71,
32872195-5c64-81b5-9e69-d7bed9ca5dd4,0600090-83.2024.6.06.0052,ok,125,109,
32872195-5c64-81b5-a43d-e87d3ca8e18f,0600456-23.2022.6.00.0000,ok,0,100,
32872195-5c64-81b5-aced-e74d50c8bef4,0600221-88.2024.6.05.0148,ok,0,238,
32872195-5c64-81b6-8095-fb9aa9f99137,0600829-43.2024.6.14.0049,ok,0,93,
32872195-5c64-81b6-88b6-eb406529e2ef,0601529-35.2022.6.07.0000,ok,0,226,
32872195-5c64-81b6-b354-e26d9de6d5b0,0601248-32.2024.6.17.0000,ok,0,84,
32872195-5c64-81b7-84e5-c7e27fe25863,0601261-68.2025.6.00.0000,ok,0,49,
32872195-5c64-81b7-9a34-e589e29b46e4,0600011-79.2020.6.13.0172,ok,0,158,
32872195-5c64-81b7-a9ce-fc7941be218c,0600094-68.2024.6.26.0148,ok,0,370,
32872195-5c64-81b8-a7c5-e1c5ca9b3c79,0600388-95.2024.6.15.0029,ok,21,0,
32872195-5c64-81b8-b592-e9b684927ae9,0600127-06.2025.6.00.0000,ok,0,14,
32872195-5c64-81b8-b915-c5ba30075797,0600220-50.2024.6.06.0092,ok,0,198,
32872195-5c64-81b9-844a-e2ac3d47cbc5,0600563-82.2024.6.05.0089,ok,0,121,
32872195-5c64-81b9-8c04-df9da4565774,0600394-57.2024.6.27.0033,ok,0,215,
32872195-5c64-81b9-9ac3-c40ad4e67262,0600909-18.2022.6.00.0000,ok,0,116,
32872195-5c64-81b9-9bab-d3b8dac26653,0600599-24.2024.6.26.0386,ok,15,108,
32872195-5c64-81b9-a489-d14843a85a72,0600087-65.2024.6.10.0037,ok,0,190,
32872195-5c64-81b9-a7b3-e92afa8dd5ed,0600506-50.2020.6.09.0006,ok,139,106,
32872195-5c64-81b9-b773-c97077fc0167,0600225-88.2025.6.00.0000,ok,33,142,
32872195-5c64-81ba-844f-f319a366d5dc,0600354-26.2024.6.26.0220,ok,0,113,
32872195-5c64-81ba-9590-f19ebfb2d924,0600324-03.2022.6.13.0000,ok,0,244,
32872195-5c64-81ba-b0f9-f96c410faca8,0600762-84.2025.6.00.0000,ok,0,165,
32872195-5c64-81ba-b73d-d8db1167234d,0000805-61.2011.6.00.0000,ok,0,102,
32872195-5c64-81bb-9b00-fe68d85e80c8,0601231-33.2025.6.00.0000,ok,0,63,
32872195-5c64-81bb-a8fe-f230e3f96cac,0601144-77.2025.6.00.0000,ok,0,94,
32872195-5c64-81bc-acd6-f1b2d600220e,0001554-73.2014.6.00.0000,ok,0,156,
32872195-5c64-81bd-9ce3-ffa2eb3892e6,0601758-22.2020.6.19.0229,ok,0,169,
32872195-5c64-81bd-bdf1-f9a9bcdf8061,0600397-61.2024.6.15.0060,ok,0,125,
32872195-5c64-81be-852f-c59ba138b750,0600594-57.2024.6.16.0199,ok,100,100,
32872195-5c64-81be-9478-c210bb18b406,0600737-05.2024.6.17.0042,ok,0,379,
32872195-5c64-81be-aa76-d2ff8eb06349,0600397-89.2025.6.05.0000,ok,0,346,
32872195-5c64-81bf-8255-e18c16e11a25,0600319-54.2024.6.18.0005,ok,0,115,
32872195-5c64-81bf-8804-e10ba699f57e,0603443-85.2022.6.16.0000,ok,0,374,
32872195-5c64-81bf-88dc-e294cf534092,0600391-62.2024.6.16.0016,ok,0,143,
32872195-5c64-81bf-aba9-f469a58ae9a1,0600146-08.2024.6.26.0296,ok,0,96,
32872195-5c64-81bf-aeef-e8e068285b20,0600428-49.2024.6.15.0006,ok,0,152,
32872195-5c64-81c0-a081-ef383a86ec77,0600137-66.2021.6.26.0000,ok,0,83,
32872195-5c64-81c1-8af9-c54b6d446a69,0600186-90.2025.6.18.0000,ok,0,35,
32872195-5c64-81c1-a185-ded9a90ba8a3,0600663-97.2024.6.13.0288,ok,0,367,
32872195-5c64-81c1-b17c-d934067f9f2c,0601198-82.2024.6.14.0034,ok,0,114,
32872195-5c64-81c1-b484-d028a6b6bca4,0600489-09.2024.6.26.0359,ok,0,143,
32872195-5c64-81c2-8141-d73b74630f00,0600060-39.2025.6.03.0006,ok,0,136,
32872195-5c64-81c2-8c0e-f6ff68c4de8a,0600338-35.2024.6.12.0035,ok,0,110,
32872195-5c64-81c2-8c98-faaed7e04fcf,0600001-85.2025.6.06.0000,ok,0,54,
32872195-5c64-81c2-a0fe-cd104464ebb2,0600046-91.2024.6.00.0000,ok,65,104,
32872195-5c64-81c2-a2f0-ddcd4d104c6d,0602012-06.2022.6.02.0000,ok,31,19,
32872195-5c64-81c3-9493-cafbcb8ef3f6,0600004-70.2025.6.10.0051,ok,0,195,
32872195-5c64-81c3-a8cc-f1cc4fc1d42b,0600005-56.2026.6.00.0000,ok,0,31,
32872195-5c64-81c3-af81-e768e021878f,0603487-13.2022.6.05.0000,ok,12,42,
32872195-5c64-81c3-b09f-c30609b0183e,0601257-31.2025.6.00.0000,ok,0,175,
32872195-5c64-81c4-98ea-dbfcceb7605b,0601262-53.2025.6.00.0000,ok,0,56,
32872195-5c64-81c4-b188-c243993f2bcf,0600084-81.2024.6.14.0043,ok,0,147,
32872195-5c64-81c5-8599-df90e9a0af91,0613598-26.2024.6.00.0000,ok,0,157,
32872195-5c64-81c5-8c49-fe9fc16e696a,0600039-07.2024.6.07.0000,ok,179,135,
32872195-5c64-81c5-9cf9-d472bd38b8c2,0600063-43.2024.6.08.0053,ok,0,138,
32872195-5c64-81c5-b22a-ee2156aba39f,0600018-89.2025.6.00.0000,ok,15,104,
32872195-5c64-81c5-b66a-e8266dd7832a,0600015-03.2026.6.00.0000,ok,0,29,
32872195-5c64-81c6-af5e-ca25dec75470,0600270-39.2024.6.14.0000,ok,0,123,
32872195-5c64-81c7-8a54-fcbac847b839,0600362-29.2024.6.22.0021,ok,21,0,
32872195-5c64-81c7-9478-f929d9036a19,0600605-93.2024.6.05.0037,ok,0,219,
32872195-5c64-81c7-94b4-c628817ae74f,0600307-16.2025.6.11.0000,ok,0,319,
32872195-5c64-81c7-9d3d-fafdacc14b13,0000035-16.2016.6.10.0000,ok,0,279,
32872195-5c64-81c7-9f65-d42e09a42211,0600065-70.2024.6.16.0156,ok,0,132,
32872195-5c64-81c7-b1bc-fdff4e06ebd9,0600649-05.2024.6.21.0058,ok,125,125,
32872195-5c64-81c7-b242-f6cf0ee9475e,0600225-50.2024.6.12.0013,ok,126,126,
32872195-5c64-81c7-b24f-ea1a56530b8d,0600057-55.2024.6.26.0305,ok,72,56,
32872195-5c64-81c8-840c-d9bb074b1d60,0600222-54.2024.6.16.0023,ok,0,78,
32872195-5c64-81c8-96bf-f59b25e04a99,0600057-79.2024.6.04.0010,ok,0,109,
32872195-5c64-81c8-afe3-f0568d87035b,0600464-22.2024.6.14.0038,ok,0,58,
32872195-5c64-81c9-84dc-d1a18f168a78,0600287-94.2026.6.00.0000,ok,0,126,
32872195-5c64-81c9-8890-fc3867fcfa9e,0600359-58.2024.6.16.0145,ok,63,25,
32872195-5c64-81c9-92d5-f07c00c5852a,0600901-27.2024.6.13.0059,ok,83,83,
32872195-5c64-81c9-9a5d-f8853f3aa368,0601855-63.2017.6.00.0000,ok,0,140,
32872195-5c64-81c9-9a95-d68f9f4c4566,0600018-55.2026.6.00.0000,ok,0,76,
32872195-5c64-81c9-a071-c337c902100b,0600234-12.2025.6.05.0000,ok,0,216,
32872195-5c64-81ca-8869-c9ecd18fc269,0000241-14.2013.6.00.0000,ok,0,90,
32872195-5c64-81ca-a735-eee71ac158e7,0600410-85.2024.6.09.0041,ok,0,146,
32872195-5c64-81ca-b1b6-d269347783ce,0600414-25.2024.6.09.0041,ok,0,146,
32872195-5c64-81cb-88f5-e33cb0abf535,0600582-85.2024.6.14.0106,ok,0,299,
32872195-5c64-81cb-8d7b-de0f198fd9cb,0601124-66.2024.6.19.0138,ok,0,148,
32872195-5c64-81cb-97ef-d58b7f9aa7b7,0600227-42.2024.6.25.0018,ok,61,140,
32872195-5c64-81cb-be90-c05c0ffd6ab2,0600619-47.2024.6.13.0169,ok,0,273,
32872195-5c64-81cc-8c0c-e498da78d584,0600361-69.2024.6.10.0056,ok,91,69,
32872195-5c64-81cc-b79f-e07991d0e736,0600210-25.2024.6.06.0118,ok,0,560,
32872195-5c64-81cd-a128-ceba58baaf08,0600417-96.2024.6.12.0040,ok,0,58,
32872195-5c64-81cd-ab55-ef64cbbef603,0600938-15.2024.6.09.0011,ok,0,295,
32872195-5c64-81cd-b97e-d566cbfcc500,0602265-58.2022.6.14.0000,ok,0,72,
32872195-5c64-81ce-8416-d94a84c1bb9e,0600293-77.2021.6.00.0000,ok,0,448,
32872195-5c64-81ce-8f54-f8b1617c4ccc,0600067-45.2024.6.02.0054,ok,0,80,
32872195-5c64-81ce-90ea-ceb46e5e6486,0601658-62.2018.6.22.0000,ok,0,51,
32872195-5c64-81ce-973a-f3109d51ddb3,0613137-54.2024.6.00.0000,ok,0,383,
32872195-5c64-81ce-b73c-e6a68f1f9434,0600082-46.2024.6.26.0183,ok,0,106,
32872195-5c64-81ce-bff3-deb9b3d2286c,0600382-03.2024.6.16.0016,ok,0,119,
32872195-5c64-81cf-8685-de3c26f3cbf9,0600287-45.2024.6.14.0010,ok,0,102,
32872195-5c64-81cf-9b99-eabc7d4c3708,0600339-34.2024.6.16.0059,ok,121,99,
32872195-5c64-81cf-ab37-c011baa15929,0600434-56.2024.6.15.0006,ok,0,152,
32872195-5c64-81d0-9959-fe3ffff06a47,0600057-89.2024.6.06.0021,ok,103,86,
32872195-5c64-81d0-a0bb-d5b674ebc36f,0600044-06.2024.6.09.0022,ok,0,125,
32872195-5c64-81d0-bea2-f72510e709f2,0600516-09.2024.6.17.0014,ok,0,79,
32872195-5c64-81d1-8ae8-cceb4c08e822,0600268-81.2023.6.22.0000,ok,0,229,
32872195-5c64-81d1-aea4-d08fdf7d5241,0600875-38.2025.6.00.0000,ok,0,45,
32872195-5c64-81d1-b91e-f14c5ca22203,0600561-09.2024.6.04.0003,ok,0,521,
32872195-5c64-81d2-8d28-e41bd12f3846,0600460-80.2024.6.11.0001,ok,0,299,
32872195-5c64-81d3-8bd7-edaca7b808d6,0600322-73.2024.6.09.0000,ok,35,125,
32872195-5c64-81d3-8c23-fe905bd3ac4f,0600369-06.2024.6.12.0019,ok,0,612,
32872195-5c64-81d3-923f-fbc057769f20,0600391-65.2024.6.14.0033,ok,0,223,
32872195-5c64-81d3-9b58-cbafd79c546a,0602823-46.2022.6.17.0000,ok,38,234,
32872195-5c64-81d3-9b87-d0c2cabebfbe,0600195-07.2024.6.26.0407,ok,0,295,
32872195-5c64-81d3-9c39-fa4403934822,0600244-45.2024.6.14.0031,ok,0,26,
32872195-5c64-81d3-ac59-d62d930a1e2e,0600063-34.2024.6.02.0013,ok,0,430,
32872195-5c64-81d3-bc64-d786b3140c63,0600130-21.2024.6.21.0158,ok,0,165,
32872195-5c64-81d4-ac2a-e25f550d54fc,0600021-89.2025.6.07.0019,ok,0,114,
32872195-5c64-81d4-af5a-d089f53d5a0c,0600325-45.2024.6.21.0048,ok,0,282,
32872195-5c64-81d4-b3c3-c70f276e471f,0600224-08.2024.6.12.0032,ok,0,399,
32872195-5c64-81d4-b86b-c68cd69a3404,0600007-26.2026.6.00.0000,ok,0,78,
32872195-5c64-81d5-8d7f-e67a76e2652c,0600074-21.2025.6.05.0118,ok,0,25,
32872195-5c64-81d5-9034-d2128627b98d,0600067-12.2024.6.13.0257,ok,0,310,
32872195-5c64-81d5-9efc-fe68badcf3a1,0600172-60.2024.6.08.0052,ok,53,53,
32872195-5c64-81d5-adf5-fb1607e3aab9,0600498-90.2024.6.11.0034,ok,166,128,
32872195-5c64-81d5-b4af-fe1c8058463a,0600255-69.2024.6.13.0171,ok,0,247,
32872195-5c64-81d5-b54e-c81eb6c03362,0600412-55.2024.6.09.0041,ok,0,146,
32872195-5c64-81d5-b68b-ead38bf10d38,0600269-10.2024.6.19.0196,ok,0,206,
32872195-5c64-81d6-b3e7-ca362bc8dc7e,0600418-58.2024.6.20.0008,ok,0,126,
32872195-5c64-81d7-88fd-fe950567896e,0600621-10.2024.6.25.0031,ok,0,56,
32872195-5c64-81d7-914b-f55f35efbef8,0600471-26.2024.6.06.0009,ok,0,108,
32872195-5c64-81d7-9723-e216d715ce2f,0600418-62.2024.6.09.0041,ok,0,146,
32872195-5c64-81d7-9782-feb944d8f48a,0600058-78.2024.6.16.0156,ok,0,132,
32872195-5c64-81d7-a282-f7f617039f75,0601657-66.2022.6.03.0000,ok,0,236,
32872195-5c64-81d7-a81a-eaf2acb123f7,0600245-27.2020.6.21.0079,ok,0,31,
32872195-5c64-81d8-8308-e1c5b85fea5d,0600327-60.2024.6.08.0053,ok,0,225,
32872195-5c64-81d8-85a4-fe2107dc56bd,0600206-61.2024.6.18.0018,ok,83,83,
32872195-5c64-81d8-8634-ee8c784da63d,0600176-75.2024.6.06.0045,ok,0,205,
32872195-5c64-81d8-9686-d941c0a9c2bf,0600863-26.2024.6.11.0041,ok,0,23,
32872195-5c64-81d8-9c9f-c435f66b7e22,0600492-31.2024.6.08.0046,ok,0,277,
32872195-5c64-81d8-a022-c50068e96528,0600584-87.2024.6.13.0169,ok,0,191,
32872195-5c64-81d8-a58f-edf3724f86b7,0600160-29.2024.6.06.0108,ok,21,29,
32872195-5c64-81d9-8abe-ffe03894884c,0600304-92.2024.6.11.0001,ok,0,290,
32872195-5c64-81d9-8c1f-c593cb58668b,0601709-51.2022.6.07.0000,ok,0,34,
32872195-5c64-81d9-9c62-f6526f00af77,0600495-97.2024.6.17.0025,ok,0,168,
32872195-5c64-81d9-9f91-cfa1e41a4c94,0600750-31.2024.6.08.0017,ok,0,139,
32872195-5c64-81d9-a031-c06ceafc70cc,0600358-20.2024.6.26.0396,ok,37,60,
32872195-5c64-81da-95ef-e486f5388c74,0600068-25.2024.6.16.0156,ok,0,132,
32872195-5c64-81da-b2c0-f6150a4d819b,0600026-32.2026.6.00.0000,ok,0,155,
32872195-5c64-81da-b3d5-ec7c45c1e1cb,0600406-15.2024.6.19.0059,ok,0,129,
32872195-5c64-81da-bf82-eab73a599850,0600044-04.2024.6.14.0010,ok,0,100,
32872195-5c64-81db-8eee-ef09aa556b77,0600054-91.2023.6.26.0093,ok,0,328,
32872195-5c64-81db-afe1-d25b764b3eb0,0600760-62.2020.6.19.0000,ok,0,479,
32872195-5c64-81db-bb23-e66c6d674d5e,0600111-18.2026.6.00.0000,ok,0,163,
32872195-5c64-81dc-936d-f44d413c0d74,0600144-05.2020.6.04.0033,ok,0,189,
32872195-5c64-81dc-bcaa-d125b5ccbd21,0600147-48.2024.6.14.0030,ok,38,162,
32872195-5c64-81dd-abb4-d7921d2390b5,0600768-29.2024.6.14.0100,ok,0,126,
32872195-5c64-81de-8840-c5dd881cb96a,0600011-69.2021.6.04.0051,ok,0,116,
32872195-5c64-81df-8315-e800fd93d9e5,0600457-30.2024.6.14.0038,ok,0,140,
32872195-5c64-81df-8af1-f9c22e33f01b,0601065-63.2024.6.26.0080,ok,0,113,
32872195-5c64-81df-bf23-c2690d0a178f,0600130-41.2024.6.26.0365,ok,66,28,
32872195-5c64-81e0-94cb-f84edef975bb,0600385-58.2024.6.06.0008,ok,0,124,
32872195-5c64-81e1-9b79-e6a224dcf9b5,0600160-11.2019.6.07.0000,ok,0,401,
32872195-5c64-81e1-9f5a-ddfe3eb8b5b7,0601092-81.2025.6.00.0000,ok,416,416,
32872195-5c64-81e1-b5ca-ee7a8b2a7533,0600953-92.2020.6.14.0040,ok,0,428,
32872195-5c64-81e1-bb27-ef2f9c2ccffe,0600024-62.2026.6.00.0000,ok,0,131,
32872195-5c64-81e1-bc0b-d50430611a80,0600168-20.2024.6.08.0053,ok,0,213,
32872195-5c64-81e2-9791-d3c323b37cdc,0600059-63.2024.6.16.0156,ok,0,132,
32872195-5c64-81e2-b180-ea6d230b6e6a,0601186-50.2022.6.03.0000,ok,0,257,
32872195-5c64-81e3-894f-cd49eb17a68c,0600132-24.2024.6.25.0014,ok,132,110,
32872195-5c64-81e3-9594-d8e95127743b,0600079-64.2024.6.26.0386,ok,61,23,
32872195-5c64-81e3-a773-d33a1b309641,0600291-05.2024.6.00.0000,ok,0,168,
32872195-5c64-81e4-8465-e1aed85f0f22,0600026-32.2026.6.00.0000,ok,0,155,
32872195-5c64-81e4-8fd2-c324219d634e,0600627-24.2024.6.13.0169,ok,0,265,
